longitude,latitude,housing_median_age,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,room_bedroom_ratio,avg_rooms_per_household,people_per_household,median_house_value
-122.31,37.58,44,3.9696,0,0,1,0,4.502262443,4.693396226,2.691037736,258300
-122.31,37.57,45,4.1875,0,0,0,1,4.936440678,4.641434263,3.366533865,267300
-122.33,37.58,43,2.7474,0,0,0,1,4.199052133,4.418952618,3.922693267,233100
-122.32,37.57,42,3.2891,0,0,0,1,4.19218241,4.37755102,4.042517007,237900
-122.32,37.57,33,3.2285,0,0,0,1,4.131868132,4.267339218,3.31147541,234800
-122.32,37.57,52,2.9934,0,0,0,1,3.371621622,3.44137931,2.193103448,256300
-122.31,37.57,42,3.7422,0,0,0,1,4.670118343,5.019077901,2.548489666,292600
-122.32,37.56,44,2.8571,0,0,0,1,3.104046243,2.768041237,1.829896907,250000
-122.33,37.57,20,3.625,0,0,0,1,3.306376361,3.561139028,1.862646566,283300
-122.32,37.56,9,3.8317,0,0,0,1,4.006968641,4.732510288,1.551440329,237500
-122.33,37.56,34,3.4902,0,0,0,1,3.949351452,4.274064171,1.604278075,500001
-122.32,37.56,49,5.549,0,0,0,1,6.742474916,7,2.399305556,500001
-122.32,37.56,26,3.162,0,0,0,1,3.322443182,3.576452599,1.9617737,415000
-122.33,37.56,50,10.0743,0,0,0,1,8.06122449,7.868525896,2.565737052,500001
-122.32,37.55,50,4.6406,0,0,0,1,5.775981524,6.1,2.56097561,500001
-122.33,37.55,51,9.3694,0,0,0,1,7.725903614,8.300970874,2.815533981,500001
-122.34,37.55,44,6.9533,0,0,0,1,7.515243902,7.608024691,2.601851852,500001
-122.31,37.56,52,3.9688,0,0,0,1,4.759109312,4.877593361,2.336099585,356900
-122.31,37.55,52,3.25,0,0,0,1,4.918032787,5.421686747,2.234939759,296400
-122.32,37.55,46,4.8068,0,0,0,1,5.402255639,5.463878327,2.307984791,369700
-122.32,37.55,44,4.4583,0,0,0,1,5.233576642,5.813513514,2.294594595,397100
-122.33,37.55,33,6.1349,0,0,0,1,7.048076923,6.893416928,2.592476489,500001
-122.32,37.54,34,5.0774,0,0,0,1,5.290462428,5.580792683,2.451219512,407200
-122.34,37.53,27,7.3081,0,0,0,1,6.941787942,7.290393013,2.956331878,464600
-122.33,37.53,18,6.7042,0,0,0,1,5.911842105,6.197241379,2.460689655,413000
-122.35,37.53,27,7.7743,0,0,0,1,7.11147541,6.799373041,2.836990596,453100
-122.34,37.52,34,6.6959,0,0,0,1,6.355357143,6.470909091,3.176363636,411200
-122.33,37.53,25,4.0417,0,0,0,1,4.514360313,4.911931818,2.184659091,458500
-122.32,37.52,17,6.3892,0,0,0,1,6.426499033,6.438953488,2.477713178,480800
-122.3,37.53,37,5.4351,0,0,0,1,6.223255814,6.054298643,2.42081448,376600
-122.3,37.53,40,6,0,0,0,1,5.951298701,5.990196078,2.454248366,384200
-122.3,37.53,38,5.3261,0,0,0,1,5.754385965,6.267515924,2.732484076,376800
-122.31,37.52,35,6.8336,0,0,0,1,6.935114504,6.935114504,2.515267176,457200
-122.31,37.53,39,5.9539,0,0,0,1,6.073298429,6.27027027,2.745945946,379100
-122.3,37.54,39,2.9405,0,0,0,1,3.912488605,4.348530902,1.781155015,340500
-122.3,37.53,43,4.5116,0,0,0,1,4.775956284,4.711590296,2.652291105,337800
-122.29,37.53,41,5.012,0,0,0,1,4.415789474,3.902325581,1.948837209,368200
-122.31,37.54,45,5.539,0,0,0,1,5.554545455,5.96097561,2.4,396900
-122.31,37.54,46,4.75,0,0,0,1,6.156171285,6.07960199,2.368159204,388200
-122.31,37.53,41,4.6125,0,0,0,1,5.977695167,6.02247191,2.531835206,361700
-122.32,37.53,39,5.779,0,0,0,1,6.023706897,6.309255079,2.670428894,387100
-122.31,37.55,27,3.9722,0,0,0,1,4.213290461,4.619271445,2.205640423,354100
-122.31,37.54,49,4.163,0,0,0,1,4.768683274,4.718309859,2.323943662,393800
-122.31,37.54,38,4.0726,0,0,0,1,4.781326781,4.666666667,2.338129496,385400
-122.31,37.54,42,3.1842,0,0,0,1,4.440613027,4.692307692,1.882591093,352800
-122.3,37.55,35,3.9833,0,0,0,1,5,5.13986014,2.699300699,342800
-122.31,37.55,45,2.6159,0,0,0,1,3.621428571,3.647482014,2.194244604,272900
-122.31,37.56,45,4.2955,0,0,0,1,5.249221184,5.366242038,2.595541401,309700
-122.31,37.56,36,4.7917,0,0,0,1,5.079411765,5.12462908,2.824925816,316000
-122.31,37.56,45,4.9013,0,0,0,1,5.953488372,5.635220126,2.606918239,330100
-122.31,37.56,40,3.32,0,0,0,1,4.093939394,4.548821549,2.36026936,292900
-122.31,37.57,37,4,0,0,0,1,4.71147541,4.341389728,2.957703927,273700
-122.31,37.57,31,4.6371,0,0,0,1,4.605870021,5.576142132,3.027918782,271100
-122.3,37.57,36,5.033,0,0,1,0,5.605113636,5.332432432,3.159459459,270900
-122.3,37.56,37,4.7344,0,0,0,1,5.346049046,5.136125654,3.316753927,271800
-122.3,37.57,36,4.7917,0,0,1,0,5.518348624,5.970223325,2.950372208,276100
-122.29,37.56,34,5.3683,0,0,1,0,6.024911032,5.817869416,2.907216495,339400
-122.3,37.56,36,5.5381,0,0,0,1,6.048245614,6.074889868,3.303964758,282000
-122.29,37.56,36,5.8221,0,0,1,0,5.75,5.791366906,3.201438849,289400
-122.3,37.56,35,5.5184,0,0,0,1,5.336182336,5.624624625,2.837837838,274800
-122.29,37.56,12,5.0353,0,0,1,0,4.413087935,4.657553957,1.810071942,305800
-122.26,37.55,17,5.9572,0,0,1,0,5.621621622,5.670384139,2.405204461,443800
-122.26,37.55,17,4.7045,0,0,1,0,3.108235294,3.237745098,1.674019608,500001
-122.27,37.55,16,6.7474,0,0,1,0,5.868872549,6.276539974,2.411533421,338200
-122.26,37.54,16,7.2477,0,0,1,0,6.36036036,6.660377358,2.421383648,376000
-122.27,37.55,15,8.1221,0,0,1,0,6.943262411,6.894366197,2.855633803,483300
-122.28,37.55,17,6.1228,0,0,1,0,6.675675676,6.665079365,3.206349206,375700
-122.27,37.56,17,4.9434,0,0,1,0,3.791027155,3.954433498,1.912561576,292100
-122.27,37.56,5,5.6936,0,0,1,0,4.173876166,4.586206897,1.686859273,322200
-122.26,37.54,13,5.3247,0,0,1,0,4.820338983,7.292307692,2.025641026,327800
-122.26,37.54,5,9.1415,0,0,1,0,7.384615385,7.205298013,3.547461369,500001
-122.26,37.54,5,6.9635,0,0,1,0,4.25,4.385638298,2.071808511,417300
-122.27,37.54,5,6.035,0,0,1,0,5.095238095,5.431472081,2.512690355,438800
-122.27,37.54,16,7.3644,0,0,1,0,6.925663717,7.02513465,3.145421903,419700
-122.27,37.54,15,8.9083,0,0,1,0,6.858064516,6.947712418,2.95751634,500001
-122.26,37.56,23,5.6683,0,0,1,0,5.426974665,5.610939908,2.618644068,391000
-122.26,37.57,23,6.5948,0,0,1,0,6.375598086,6.673622705,2.908180301,404000
-122.25,37.56,19,5.6396,0,0,1,0,5.672830725,5.961136024,2.568759342,430300
-122.29,37.55,27,4.39,0,0,0,1,4.335240275,4.375288684,2.590069284,270100
-122.28,37.54,24,3.9699,0,0,0,1,3.768607222,4.033123028,2.499211356,293200
-122.29,37.54,43,4.9091,0,0,0,1,5.178082192,5.051224944,2.563474388,293200
-122.28,37.54,37,5.1701,0,0,0,1,5.505555556,5.598870056,2.615819209,294200
-122.29,37.54,39,5.0081,0,0,0,1,5.119298246,5.013745704,2.615120275,298100
-122.29,37.54,41,4.9464,0,0,0,1,4.994269341,4.994269341,2.323782235,282400
-122.29,37.53,35,3.0278,0,0,0,1,3.998043053,4.053571429,2.160714286,310600
-122.28,37.53,15,4.8047,0,0,0,1,4.51793161,4.933515483,2.361566485,438000
-122.28,37.53,34,5.1207,0,0,0,1,5.142857143,5.063938619,2.480818414,310900
-122.27,37.53,43,3.5,0,0,0,1,4.97826087,4.507874016,2.307086614,267400
-122.28,37.53,25,3.5445,0,0,0,1,3.655172414,3.872651357,2.158663883,286700
-122.29,37.52,33,5.3506,0,0,0,1,5.464713715,5.322957198,2.382619974,388100
-122.28,37.52,27,4.0801,0,0,0,1,4.516030534,5.126516464,2.227036395,397800
-122.28,37.52,29,4.0313,0,0,0,1,4.298591549,4.844444444,2.298412698,435200
-122.28,37.52,38,5.4719,0,0,0,1,6.154061625,5.890080429,3.292225201,397900
-122.29,37.52,38,6.8787,0,0,0,1,6.247097844,6.125203252,2.365853659,386800
-122.3,37.52,38,5.5902,0,0,0,1,7.15503876,7.010126582,2.516455696,417000
-122.3,37.51,35,5.4322,0,0,0,1,6.26741573,6.903465347,2.861386139,391000
-122.3,37.52,32,8.1039,0,0,0,1,6.619596542,6.716374269,2.546783626,382200
-122.31,37.52,24,7.7364,0,0,0,1,6.949253731,6.576271186,2.737288136,435800
-122.32,37.52,26,8.4693,0,0,0,1,6.839255499,6.993079585,2.787197232,419200
-122.31,37.5,22,4.3939,0,0,0,1,4.647019868,4.754065041,2.122628726,491200
-122.27,37.52,35,3.7,0,0,0,1,4.057915058,4.491452991,2.209401709,339700
-122.27,37.51,36,5.8964,0,0,0,1,6.276785714,5.932489451,2.523206751,414800
-122.29,37.51,35,6.1004,0,0,0,1,5.846153846,5.868725869,2.652509653,426400
-122.26,37.52,34,3.0833,0,0,0,1,3.687022901,3.076433121,1.853503185,256300
-122.26,37.51,46,5.3264,0,0,0,1,4.510067114,4.941176471,2.580882353,258100
-122.25,37.51,45,4.8382,0,0,0,1,5.683908046,5.494444444,2.8,289400
-122.25,37.5,44,4.7708,0,0,0,1,4.405063291,4.767123288,2.109589041,253800
-122.27,37.51,39,4.5075,0,0,0,1,5.039092055,5.250985545,2.291721419,364900
-122.26,37.51,29,2.7075,0,0,0,1,3.444651163,3.612682927,1.571707317,323800
-122.26,37.5,24,3.6111,0,0,0,1,4.523529412,4.550295858,1.660749507,341500
-122.26,37.5,52,3.7045,0,0,0,1,4.720430108,4.720430108,2.112903226,360500
-122.25,37.5,45,4.95,0,0,0,1,5.392857143,5.507598784,2.285714286,345000
-122.25,37.49,43,4.224,0,0,0,1,5.465408805,5.655097614,2.657266811,349600
-122.25,37.49,40,4.6366,0,0,0,1,5.199616123,5.311764706,2.266666667,395500
-122.25,37.49,44,6.142,0,0,0,1,5.948855989,6.013605442,2.43537415,394700
-122.26,37.5,44,5.6271,0,0,0,1,6.17418214,6.262780269,2.52735426,374800
-122.28,37.51,33,6.1064,0,0,0,1,,6.233817701,2.615587847,405000
-122.28,37.5,33,7.4787,0,0,0,1,6.512024048,6.791013584,2.815047022,431300
-122.28,37.49,25,6.5475,0,0,0,1,6.339671564,6.992373689,2.503336511,500001
-122.28,37.49,29,6.912,0,0,0,1,6.532283465,6.615629984,2.612440191,457200
-122.27,37.48,26,8.5184,0,0,0,1,6.986193294,6.759541985,2.65648855,500001
-122.26,37.48,34,5.6038,0,0,0,1,6.529325513,6.626488095,2.686011905,451300
-122.29,37.48,15,7.4678,0,0,0,1,6.143497758,6.594464501,2.417569194,500001
-122.27,37.47,44,6.7058,0,0,0,1,6.389006342,6.335429769,2.589098532,495900
-122.26,37.46,26,7.0001,0,0,0,1,6.756,6.960164835,2.741758242,500001
-122.28,37.47,44,6.8879,0,0,0,1,7.570175439,8.717171717,2.838383838,500001
-122.24,37.47,41,5.1071,0,0,0,1,5.827586207,6.918128655,2.660818713,314100
-122.25,37.48,37,5.0863,0,0,0,1,6.16344464,5.768092105,2.735197368,440300
-122.24,37.47,40,6.1244,0,0,0,1,5.57037037,5.240418118,2.400696864,308800
-122.25,37.47,38,5.4688,0,0,0,1,5.201612903,6.262135922,2.572815534,305000
-122.25,37.47,35,5.9062,0,0,0,1,6.180582524,6.535934292,2.696098563,383200
-122.25,37.48,45,7.1621,0,0,0,1,7.033333333,6.8575,2.435,500001
-122.24,37.48,45,4.8966,0,0,0,1,5.92816092,6.176646707,2.577844311,362100
-122.24,37.48,40,3.5322,0,0,0,1,4.341772152,4.540733198,2.118126273,361900
-122.24,37.48,47,6.2154,0,0,0,1,5.953316953,5.953316953,2.481572482,362700
-122.24,37.49,30,3.7463,0,0,0,1,5.010169492,4.976430976,2.005050505,427600
-122.24,37.49,38,3.8684,0,0,0,1,4.321052632,4.515951595,2.817381738,265600
-122.21,37.48,39,2.8482,0,0,1,0,4.514705882,4.148648649,3.254054054,247200
-122.23,37.49,11,2.3333,0,0,0,1,2.553191489,2.434782609,3.87826087,241700
-122.21,37.49,24,2.2746,0,0,1,0,2.669482577,2.93612079,2.830429733,225000
-122.22,37.48,47,2.8058,0,0,0,1,3.282247765,3.549723757,4.291436464,229500
-122.22,37.48,34,2.56,0,0,0,1,2.63869863,2.761648746,2.802867384,250000
-122.24,37.49,19,2.5833,0,0,0,1,2.875,3.156862745,1.87254902,500001
-122.24,37.55,3,6.7413,0,0,1,0,5.245957447,6.322051282,2.254358974,435900
-122.25,37.53,16,7.6864,0,0,1,0,6.668674699,7.107544141,2.691813804,422500
-122.26,37.53,4,6.2007,0,0,1,0,4.718665464,5.769570011,1.863285557,311800
-122.25,37.52,14,4.3594,0,0,1,0,5.058419244,5.04109589,3,366000
-122.21,37.52,18,2.7399,0,0,1,0,3.134391534,3.480611046,1.925969448,87500
-122.19,37.48,35,4.1776,0,0,1,0,4.293438639,4.425172198,3.368816531,265300
-122.21,37.48,20,2.9286,0,0,1,0,2.337962963,2.337962963,1.509259259,237500
-122.21,37.48,37,3.0147,0,0,1,0,3.958208955,3.958208955,5.286567164,218100
-122.2,37.48,32,1.9844,0,0,1,0,3.855421687,4,5.394812033,270000
-122.2,37.48,41,5.1654,0,0,1,0,4.729032258,5.235714286,4.657142857,233600
-122.2,37.48,30,3.4427,0,0,1,0,4.534883721,4.814814815,2.510288066,263500
-122.19,37.48,45,4.2708,0,0,1,0,5.36969697,5.121387283,2.843930636,267000
-122.19,37.48,38,4.5568,0,0,1,0,4.832713755,4.452054795,2.082191781,286900
-122.19,37.47,44,4.8068,0,0,1,0,5.212927757,4.554817276,1.956810631,312300
-122.2,37.47,44,4.2083,0,0,1,0,5.804216867,5.32320442,2.337016575,278200
-122.2,37.47,37,3.1989,0,0,1,0,3.958646617,3.943820225,3.516853933,320800
-122.2,37.47,37,2.8258,0,0,1,0,3.802168022,4.238670695,4.794561934,232800
-122.21,37.47,33,2.92,0,0,0,1,3.05060241,3.790419162,5.394812033,202800
-122.21,37.47,26,3.0472,0,0,0,1,3.201801802,3.575452716,3.955734406,211000
-122.21,37.47,43,3.2708,0,0,0,1,4.524691358,4.188571429,2.84,255300
-122.22,37.47,23,3.3268,0,0,0,1,3.983530623,4.440619621,2.366035571,322800
-122.22,37.47,35,2.5,0,0,0,1,3.247787611,3.366972477,3.651376147,166700
-122.22,37.47,28,3.1864,0,0,0,1,3.694789082,3.84506133,2.305358296,272800
-122.23,37.48,33,3.3015,0,0,0,1,3.860869565,4.334728033,2.642956764,267700
-122.23,37.47,39,3.623,0,0,0,1,4.181096108,4.161264822,2.416600791,276600
-122.23,37.48,38,2.7969,0,0,0,1,3.954887218,4.067010309,2.265463918,298400
-122.24,37.47,35,4.5556,0,0,0,1,4.649694501,5.236238532,2.633027523,318600
-122.24,37.47,36,3.929,0,0,0,1,4.66743649,4.678240741,2.585648148,303100
-122.23,37.46,33,4.2232,0,0,0,1,5.69612069,6.18969555,2.37704918,363700
-122.23,37.46,26,4.4167,0,0,0,1,4.494706449,5.005359057,2.254019293,333800
-122.25,37.46,33,7.1088,0,0,0,1,7.201052632,6.980612245,2.735714286,443300
-122.24,37.46,36,6.1043,0,0,0,1,6,5.54556213,2.667455621,343500
-122.26,37.45,17,5.9285,0,0,0,1,6.217687075,6.513064133,2.342042755,496000
-122.23,37.46,36,5.6629,0,0,0,1,5.761589404,5.665116279,2.866046512,343600
-122.22,37.46,37,4.3214,0,0,0,1,5.224242424,5.151394422,2.406374502,342700
-122.23,37.45,34,5.0457,0,0,0,1,5.777316736,6.328787879,2.403030303,395100
-122.23,37.45,29,7.7932,0,0,0,1,6.880851064,6.573170732,3.081300813,469900
-122.22,37.46,13,6.0255,0,0,0,1,5.289377289,5.73015873,2.345238095,409300
-122.2,37.46,40,9.8892,0,0,0,1,8.283653846,8.244019139,4.669856459,500001
-122.2,37.44,31,15.0001,0,0,0,1,8.622222222,9.425101215,2.923076923,500001
-122.22,37.44,32,15.0001,0,0,0,1,8.54491018,8.845041322,2.723140496,500001
-122.21,37.46,48,10.8758,0,0,0,1,7.950310559,8.504983389,3.059800664,500001
-122.21,37.46,40,15.0001,0,0,0,1,8.584541063,8.584541063,2.787439614,500001
-122.18,37.46,40,15.0001,0,0,1,0,8.631399317,9.802325581,3.220930233,500001
-122.2,37.47,40,9.9025,0,0,1,0,7.606683805,8.106849315,2.698630137,500001
-122.18,37.47,37,13.367,0,0,1,0,8.682926829,8.709480122,2.605504587,500001
-122.16,37.47,44,5.397,0,0,1,0,5.90617849,6.234299517,2.429951691,341700
-122.17,37.48,39,5.9629,0,0,1,0,6.052369077,5.948529412,2.887254902,352700
-122.16,37.47,33,2.6506,0,0,1,0,4.327464789,4.327464789,3.627934272,162600
-122.16,37.48,36,2.3769,0,0,1,0,4.67223382,4.897155361,4.264770241,157300
-122.14,37.5,46,15.0001,0,0,1,0,7.5,6,2.6,500001
-122.14,37.48,36,4.0039,0,0,1,0,5.127118644,5.062761506,4.10460251,148900
-122.14,37.47,36,3.7917,0,0,1,0,5.050970874,5.579088472,5.1769437,160600
-122.12,37.48,36,3.8194,0,0,1,0,4.971751412,4.680851064,4.228723404,159400
-122.13,37.47,25,5.0893,0,0,1,0,4.617563739,4.393530997,4.167115903,173400
-122.13,37.46,37,2.5294,0,0,1,0,4.718562874,4.879256966,4.287925697,159400
-122.13,37.46,35,3.7312,0,0,1,0,4.403333333,4.602787456,3.947735192,159600
-122.12,37.45,38,2.0096,0,0,1,0,4.063694268,4.445993031,3.327526132,155700
-122.13,37.46,31,3.2642,0,0,1,0,3.921465969,4.397260274,3.348336595,185600
-122.13,37.47,30,4.983,0,0,1,0,5.034013605,4.916943522,3.740863787,166700
-122.14,37.47,37,2.8868,0,0,1,0,4.138650307,4.784397163,4.126241135,156600
-122.15,37.47,37,2.7993,0,0,1,0,4.827225131,4.42206235,3.918465228,145500
-122.15,37.47,38,3.0521,0,0,1,0,5.182724252,4.936708861,4.212025316,151500
-122.15,37.46,30,3.6712,0,0,1,0,3.374598071,3.659982563,2.334786399,308600
-122.14,37.46,27,2.4375,0,0,1,0,2.777501244,3.165059558,2.362450369,189000
-122.15,37.47,39,5.6407,0,0,1,0,5.418410042,5.351239669,2.338842975,326400
-122.15,37.46,42,5.6234,0,0,1,0,4.84223301,5.334224599,2.122994652,379600
-122.16,37.46,45,6.227,0,0,1,0,5.942528736,5.650273224,2.306010929,417800
-122.16,37.45,50,7.6129,0,0,1,0,4.780487805,4.666666667,1.80952381,412500
-122.16,37.46,32,4.2667,0,0,1,0,4.028744327,3.633015007,1.914051842,410200
-122.17,37.46,47,9.459,0,0,1,0,6.963855422,8.19858156,3.70212766,500001
-122.19,37.46,34,4.1985,0,0,1,0,4.580726965,4.761862917,1.759226714,500001
-122.17,37.45,33,4.4531,0,0,1,0,4.616161616,4.835978836,2.026455026,500001
-122.17,37.45,35,5.1995,0,0,1,0,4.23553719,4.418103448,1.672413793,500001
-122.18,37.45,43,4.4688,0,0,1,0,4.71624714,5.353246753,2.122077922,460200
-122.18,37.45,37,4,0,0,1,0,3.865441176,4.159018987,1.683544304,394300
-122.19,37.45,18,5.1032,0,0,0,1,3.951690821,3.726651481,1.943052392,464600
-122.18,37.44,44,8.2436,0,0,0,1,6.446685879,6.465317919,2.739884393,500001
-122.19,37.44,38,9.3198,0,0,0,1,7.418859649,7.275268817,2.587096774,500001
-122.19,37.44,39,8.9955,0,0,0,1,7.122977346,6.976228209,2.561014263,500001
-122.2,37.43,38,7.3681,0,0,0,1,6.867424242,6.815789474,2.537593985,500001
-122.21,37.44,35,4.6908,0,0,0,1,5.906735751,5.728643216,2.442211055,500001
-122.2,37.43,40,5.2421,0,0,0,1,5.395631068,5.330935252,2.517985612,444500
-122.19,37.43,39,6.6136,0,0,0,1,5.695238095,5.891625616,2.307881773,472800
-122.2,37.43,22,5.2391,0,0,0,1,4.427419355,5.029007634,2.041221374,500001
-122.21,37.43,33,8.6963,0,0,0,1,6.322834646,5.926199262,2.682656827,500001
-122.21,37.43,23,5.7211,0,0,0,1,5.672924901,6.46509009,2.07545045,500001
-122.23,37.42,16,7.4542,0,0,0,1,6.078125,6.483333333,1.706666667,500001
-122.19,37.42,47,8.4375,0,0,0,1,5.580838323,8.034482759,2.543103448,500001
-122.21,37.43,20,9.7796,0,0,0,1,7.276119403,6.678082192,2.219178082,500001
-122.21,37.42,28,11.9666,0,0,0,1,7.833333333,7.139240506,2.417721519,500001
-122.2,37.4,37,8.2782,0,0,0,1,6.680412371,6.75,2.8125,500001
-122.2,37.4,30,10.0481,0,0,0,1,7.727810651,8.061728395,3.024691358,500001
-122.21,37.38,28,11.3176,0,0,0,1,7.816608997,8.082289803,2.663685152,500001
-122.2,37.35,17,13.2986,0,0,1,0,7.002262443,7.299528302,2.766509434,500001
-122.21,37.37,34,8.2883,0,0,0,1,6.801843318,6.618834081,2.748878924,500001
-122.22,37.37,26,5.1831,0,0,0,1,2.178217822,2.018348624,1.47706422,350000
-122.22,37.36,34,8.7382,0,0,0,1,6.41563786,6.44214876,2.479338843,500001
-122.22,37.4,32,15.0001,0,0,0,1,8.003484321,8.116607774,2.876325088,500001
-122.25,37.45,34,10.2811,0,0,0,1,8.216438356,8.127371274,2.512195122,500001
-122.27,37.45,41,6.3824,0,0,0,1,6.102941176,5.424836601,2.307189542,500001
-122.24,37.43,36,7.652,0,0,0,1,6.675900277,6.392572944,2.477453581,500001
-122.27,37.43,33,15.0001,0,0,0,1,7.179372197,7.446511628,2.925581395,500001
-122.25,37.39,33,10.6514,0,0,0,1,8.80952381,6.981132075,2.886792453,500001
-122.26,37.38,28,7.8633,0,0,0,1,6.725609756,7.162337662,2.694805195,500001
-122.29,37.41,30,10.6868,0,0,0,1,7.462529274,7.986215539,2.692982456,500001
-122.46,37.51,23,5.6286,0,0,0,1,6.284768212,6.369127517,2.677852349,411300
-122.47,37.5,18,4.875,0,0,0,1,5.521634615,6.028871391,2.850393701,334600
-122.47,37.5,25,3.1937,0,0,0,1,3.667953668,4.871794872,2.071794872,319200
-122.48,37.51,22,4.7578,0,0,0,1,5.625899281,5.792592593,2.818518519,318500
-122.47,37.51,15,6.7606,0,0,0,1,6.510471204,6.426356589,2.870801034,364300
-122.44,37.52,16,5.9919,0,0,0,1,6.002544529,6.164634146,3.050522648,345100
-122.53,37.5,19,6.1896,0,0,0,1,5.908302354,5.922981366,2.731677019,331100
-122.49,37.54,15,6.3256,0,0,0,1,6.341284404,6.459813084,2.854205607,368000
-122.51,37.53,17,7.2929,0,0,0,1,6.007633588,6.531120332,2.788381743,355800
-122.5,37.51,11,8.2364,0,0,0,1,5.467153285,6.040322581,2.862903226,371800
-122.49,37.5,21,4.5625,0,0,0,1,3.912621359,4.667953668,3.092664093,500000
-122.43,37.43,17,4.8405,0,0,0,1,5.335260116,6.032679739,2.748617396,354300
-122.34,37.46,21,7.439,0,0,0,1,6.139931741,6.494584838,2.079422383,500001
-122.38,37.34,33,7.7773,0,0,0,1,5.043062201,6.546583851,2.48447205,456300
-122.33,37.39,52,6.2263,0,0,0,1,5.617647059,6.22826087,2.52173913,500001
-122.27,37.32,37,5.3951,0,0,0,1,4.882022472,5.142011834,2.654832347,277700
-122.27,37.24,30,5.1002,0,0,0,1,4.65767285,5.501992032,3.14940239,319400
-122.38,37.18,52,3.3047,0,0,0,1,5.542857143,7.936363636,4.277272727,286100
-119.77,34.44,24,2.4717,0,0,0,1,4.304645849,4.367851623,1.786707883,295300
-119.78,34.45,9,4.2109,0,0,0,1,5.184135977,8.318181818,5.394812033,450000
-119.79,34.45,24,5.8635,0,0,0,1,6.341801386,7.226315789,2.831578947,348700
-119.75,34.45,26,4.1375,0,0,0,1,5.285081241,5.789644013,2.433656958,395000
-119.75,34.44,28,1.8432,0,0,0,1,3.624161074,4.302788845,2.087649402,327300
-119.76,34.44,28,2.4701,0,0,0,1,3.410652921,3.622262774,1.99270073,290900
-119.75,34.45,6,5.5073,0,0,0,1,,4.749585406,2.328358209,263800
-119.78,34.48,21,7.9248,0,0,0,1,7.381987578,7.24695122,3.070121951,500001
-119.75,34.5,26,5.9522,0,0,0,0,6.153713299,6.196521739,2.572173913,438400
-119.78,34.45,23,6.4744,0,0,0,1,6.787581699,8.11328125,2.75390625,500001
-119.73,34.44,38,3.1364,0,0,0,1,,4.37721519,2.027848101,357500
-119.73,34.43,35,4.5278,0,0,0,1,4.133027523,4.283676704,2.191759113,340400
-119.74,34.44,26,3.4047,0,0,0,1,4.12900097,4.481052632,1.958947368,294500
-119.72,34.43,30,2.5139,0,0,0,0,3.797256098,4.324652778,1.894097222,279500
-119.72,34.43,27,2.5694,0,0,0,0,3.2909699,3.143769968,2.482428115,275000
-119.72,34.43,46,3.6719,0,0,0,0,4.048632219,4.296774194,2.406451613,357400
-119.72,34.43,36,2.6014,0,0,0,0,3.741100324,3.802631579,1.713815789,320600
-119.72,34.43,33,2.3454,0,0,0,0,2.726790451,2.887640449,2.115168539,243800
-119.71,34.43,18,2.1974,0,0,0,0,3.14516129,3.38150289,1.968208092,255000
-119.71,34.42,31,3.1563,0,0,0,0,3.29258517,3.29258517,2.511022044,267000
-119.71,34.43,47,2.6429,0,0,0,0,3.769784173,4.09375,2.057291667,279200
-119.72,34.44,50,6.3997,0,0,0,0,6.41453831,7.37020316,2.835214447,500001
-119.71,34.44,52,4.1316,0,0,0,0,5.355685131,5.174647887,2.002816901,443000
-119.7,34.43,37,5.1545,0,0,0,0,4.777777778,4.540372671,2.105590062,418400
-119.71,34.43,48,3.5213,0,0,0,0,4.492537313,4.845070423,2.022132797,458600
-119.7,34.43,39,2.6875,0,0,0,0,3.182012848,3.633251834,1.853300733,320600
-119.7,34.43,52,2.125,0,0,0,0,3.380622837,3.591911765,1.514705882,300000
-119.7,34.47,32,7.7261,0,0,0,0,6.546572935,7.068311195,2.474383302,500001
-119.72,34.47,34,5.8411,0,0,0,0,6.120075047,6.498007968,2.519920319,381800
-119.71,34.45,35,5.5922,0,0,0,0,6.013774105,6.219373219,2.814814815,384400
-119.71,34.44,41,5.3184,0,0,0,0,6.049046322,6.253521127,2.611267606,376000
-119.72,34.44,43,4.7,0,0,0,0,5.207602339,4.974860335,1.851955307,293800
-119.72,34.44,39,3.8819,0,0,0,0,4.898026316,5.555970149,2.611940299,289900
-119.73,34.44,48,4.8021,0,0,0,1,5.420512821,5.760217984,2.651226158,351100
-119.73,34.45,44,6.7449,0,0,0,0,6.893292683,7.69047619,2.595238095,415600
-119.74,34.44,27,2.8,0,0,0,1,4.436170213,4.4204947,1.777385159,353000
-119.74,34.45,29,6.0597,0,0,0,0,6.510309278,6.17603912,2.66992665,383100
-119.69,34.44,41,6.8406,0,0,0,0,7.339483395,7.394052045,2.475836431,500001
-119.69,34.43,44,4.149,0,0,0,0,5.030927835,5.520361991,2.287330317,443600
-119.7,34.43,35,2.6205,0,0,0,0,3.799457995,3.641558442,1.698701299,318800
-119.69,34.43,43,2.875,0,0,0,0,4.041800643,4.779467681,2.551330798,280600
-119.69,34.43,37,5.8311,0,0,0,0,5.635814889,5.884453782,2.415966387,387700
-119.68,34.44,23,8.7394,0,0,0,0,6.532663317,6.951871658,2.451871658,500001
-119.67,34.47,35,4.9757,0,0,0,0,6.398104265,7.049608355,5.208877285,500001
